"Obs","AREA","RS_EXIT","RISK","SE","CIL","CIU"
"461",1,13422.00,0.04539,0.021176,0.018188,0.11326
"462",1,13425.00,0.04544,0.021200,0.018209,0.11339
"463",1,13426.00,0.04549,0.021223,0.018231,0.11352
"464",1,13429.00,0.04554,0.021247,0.018252,0.11364
"465",1,13429.00,0.04560,0.021271,0.018274,0.11377
"466",1,13431.00,0.04565,0.021295,0.018296,0.11390
"467",1,13431.00,0.04570,0.021318,0.018317,0.11402
"468",1,13432.00,0.04575,0.021342,0.018338,0.11415
"469",1,13433.00,0.04581,0.021366,0.018360,0.11428
"470",1,13433.00,0.04586,0.021390,0.018382,0.11441
"471",1,13438.00,0.04591,0.021413,0.018403,0.11453
"472",1,13440.00,0.04596,0.021437,0.018425,0.11466
"473",1,13440.00,0.04601,0.021461,0.018446,0.11479
"474",1,13442.00,0.04607,0.021484,0.018468,0.11491
"475",1,13448.00,0.04612,0.021508,0.018489,0.11504
"476",1,13450.00,0.04617,0.021531,0.018510,0.11516
"477",1,13452.00,0.04622,0.021554,0.018531,0.11529
"478",1,13458.00,0.04627,0.021577,0.018552,0.11541
"479",1,13458.00,0.04632,0.021600,0.018573,0.11553
"480",1,13461.00,0.04637,0.021623,0.018594,0.11566
"481",1,13461.00,0.04642,0.021645,0.018615,0.11578
"482",1,13463.00,0.04647,0.021668,0.018635,0.11590
"483",1,13463.00,0.04652,0.021691,0.018656,0.11602
"484",1,13465.00,0.04657,0.021714,0.018677,0.11614
"485",1,13471.00,0.04663,0.021737,0.018698,0.11627
"486",1,13474.00,0.04668,0.021759,0.018718,0.11639
"487",1,13474.00,0.04673,0.021782,0.018739,0.11651
"488",1,13474.00,0.04678,0.021805,0.018760,0.11663
"489",1,13475.00,0.04683,0.021828,0.018781,0.11676
"490",1,13476.00,0.04688,0.021851,0.018801,0.11688
"491",1,13478.00,0.04693,0.021873,0.018822,0.11700
"492",1,13480.00,0.04698,0.021896,0.018843,0.11712
"493",1,13483.00,0.04703,0.021919,0.018864,0.11725
"494",1,13484.00,0.04708,0.021943,0.018885,0.11737
"495",1,13486.00,0.04713,0.021967,0.018907,0.11750
"496",1,13487.00,0.04719,0.021990,0.018929,0.11763
"497",1,13494.00,0.04724,0.022014,0.018951,0.11775
"498",1,13497.00,0.04729,0.022037,0.018972,0.11788
"499",1,13497.00,0.04734,0.022061,0.018994,0.11801
"500",1,13499.00,0.04740,0.022084,0.019016,0.11813
"501",1,13500.00,0.04745,0.022108,0.019037,0.11826
"502",1,13500.00,0.04750,0.022131,0.019059,0.11838
"503",1,13506.00,0.04755,0.022154,0.019079,0.11851
"504",1,13510.00,0.04760,0.022177,0.019101,0.11863
"505",1,13518.00,0.04765,0.022200,0.019122,0.11875
"506",1,13518.00,0.04770,0.022223,0.019143,0.11888
"507",1,13519.00,0.04776,0.022246,0.019164,0.11900
"508",1,13519.00,0.04781,0.022269,0.019185,0.11912
"509",1,13522.00,0.04786,0.022292,0.019206,0.11925
"510",1,13524.00,0.04791,0.022315,0.019228,0.11937
"511",1,13528.00,0.04796,0.022338,0.019249,0.11950
"512",1,13529.00,0.04801,0.022362,0.019270,0.11962
"513",1,13529.00,0.04806,0.022385,0.019291,0.11974
"514",1,13529.00,0.04811,0.022408,0.019312,0.11987
"515",1,13532.00,0.04816,0.022430,0.019333,0.11999
"516",1,13535.00,0.04821,0.022453,0.019354,0.12011
"517",1,13536.00,0.04826,0.022475,0.019374,0.12023
"518",1,13539.00,0.04831,0.022498,0.019395,0.12035
"519",1,13540.00,0.04836,0.022520,0.019415,0.12047
"520",1,13541.00,0.04841,0.022542,0.019436,0.12059
"521",1,13541.00,0.04846,0.022565,0.019457,0.12071
"522",1,13542.00,0.04851,0.022588,0.019477,0.12083
"523",1,13544.00,0.04856,0.022610,0.019498,0.12095
"524",1,13545.00,0.04861,0.022632,0.019519,0.12107
"525",1,13546.00,0.04866,0.022655,0.019539,0.12119
"526",1,13547.00,0.04871,0.022677,0.019560,0.12131
"527",1,13549.00,0.04876,0.022700,0.019581,0.12143
"528",1,13551.00,0.04881,0.022722,0.019601,0.12155
"529",1,13552.00,0.04886,0.022744,0.019621,0.12167
"530",1,13555.00,0.04891,0.022766,0.019642,0.12179
"531",1,13561.00,0.04896,0.022788,0.019662,0.12191
"532",1,13567.00,0.04901,0.022810,0.019682,0.12203
"533",1,13568.00,0.04906,0.022832,0.019702,0.12214
"534",1,13571.00,0.04910,0.022853,0.019722,0.12226
"535",1,13573.00,0.04915,0.022875,0.019742,0.12238
"536",1,13579.00,0.04920,0.022897,0.019763,0.12249
"537",1,13580.00,0.04925,0.022919,0.019783,0.12261
"538",1,13583.00,0.04930,0.022941,0.019803,0.12273
"539",1,13583.00,0.04935,0.022963,0.019823,0.12285
"540",1,13593.00,0.04940,0.022984,0.019843,0.12296
"541",1,13593.00,0.04944,0.023006,0.019863,0.12308
"542",1,13597.00,0.04949,0.023028,0.019883,0.12320
"543",1,13610.00,0.04954,0.023050,0.019903,0.12331
"544",1,13612.00,0.04959,0.023071,0.019923,0.12343
"545",1,13613.00,0.04964,0.023093,0.019943,0.12354
"546",1,13620.00,0.04968,0.023114,0.019963,0.12366
"547",1,13622.00,0.04973,0.023136,0.019983,0.12377
"548",1,13627.00,0.04978,0.023157,0.020002,0.12389
"549",1,13627.00,0.04983,0.023178,0.020022,0.12400
"550",1,13630.00,0.04987,0.023199,0.020041,0.12412
"551",1,13632.00,0.04992,0.023221,0.020061,0.12423
"552",1,13633.00,0.04997,0.023242,0.020081,0.12434
"553",1,13633.00,0.05002,0.023263,0.020100,0.12446
"554",1,13634.00,0.05006,0.023284,0.020120,0.12457
"555",1,13638.00,0.05011,0.023306,0.020139,0.12469
"556",1,13639.00,0.05016,0.023327,0.020159,0.12480
"557",1,13641.00,0.05020,0.023348,0.020178,0.12491
"558",1,13641.00,0.05025,0.023369,0.020198,0.12503
"559",1,13642.00,0.05030,0.023391,0.020218,0.12514
"560",1,13642.00,0.05035,0.023412,0.020237,0.12526
"561",1,13645.00,0.05039,0.023433,0.020257,0.12537
"562",1,13648.00,0.05044,0.023454,0.020277,0.12548
"563",1,13650.00,0.05049,0.023476,0.020296,0.12560
"564",1,13651.00,0.05054,0.023497,0.020316,0.12571
"565",1,13652.00,0.05058,0.023518,0.020336,0.12583
"566",1,13653.00,0.05063,0.023540,0.020355,0.12594
"567",1,13654.00,0.05068,0.023561,0.020375,0.12606
"568",1,13655.00,0.05073,0.023583,0.020395,0.12617
"569",1,13656.00,0.05077,0.023604,0.020414,0.12629
"570",1,13658.00,0.05082,0.023625,0.020434,0.12640
"571",1,13661.00,0.05087,0.023647,0.020454,0.12652
"572",1,13662.00,0.05092,0.023668,0.020473,0.12663
"573",1,13663.00,0.05096,0.023689,0.020493,0.12674
"574",1,13664.00,0.05101,0.023710,0.020512,0.12686
"575",1,13665.00,0.05106,0.023731,0.020532,0.12697
"576",1,13665.00,0.05110,0.023752,0.020551,0.12708
"577",1,13665.00,0.05115,0.023773,0.020571,0.12720
"578",1,13667.00,0.05120,0.023794,0.020590,0.12731
"579",1,13671.00,0.05125,0.023816,0.020610,0.12742
"580",1,13674.00,0.05129,0.023837,0.020629,0.12754
"581",1,13677.00,0.05134,0.023858,0.020648,0.12765
"582",1,13677.00,0.05139,0.023879,0.020668,0.12776
"583",1,13677.00,0.05143,0.023900,0.020687,0.12788
"584",1,13678.00,0.05148,0.023921,0.020707,0.12799
"585",1,13679.00,0.05153,0.023942,0.020726,0.12810
"586",1,13687.00,0.05157,0.023963,0.020746,0.12822
"587",1,13687.00,0.05162,0.023985,0.020765,0.12833
"588",1,13687.00,0.05167,0.024005,0.020785,0.12844
"589",1,13689.00,0.05172,0.024027,0.020804,0.12855
"590",1,13691.00,0.05176,0.024047,0.020823,0.12867
"591",1,13693.00,0.05181,0.024068,0.020843,0.12878
"592",1,13693.00,0.05185,0.024089,0.020862,0.12889
"593",1,13693.00,0.05190,0.024110,0.020881,0.12900
"594",1,13695.00,0.05195,0.024131,0.020900,0.12912
"595",1,13696.00,0.05199,0.024152,0.020920,0.12923
"596",1,13697.00,0.05204,0.024173,0.020939,0.12934
"597",1,13702.00,0.05209,0.024194,0.020958,0.12945
"598",1,13707.00,0.05213,0.024215,0.020977,0.12956
"599",1,13710.00,0.05218,0.024235,0.020996,0.12968
"600",1,13711.00,0.05223,0.024256,0.021015,0.12979
"601",1,13713.00,0.05227,0.024277,0.021035,0.12990
"602",1,13715.00,0.05232,0.024298,0.021054,0.13001
"603",1,13715.00,0.05236,0.024319,0.021073,0.13012
"604",1,13717.00,0.05241,0.024340,0.021092,0.13024
"605",1,13717.00,0.05246,0.024361,0.021111,0.13035
"606",1,13717.00,0.05250,0.024382,0.021131,0.13046
"607",1,13718.00,0.05255,0.024402,0.021150,0.13057
"608",1,13720.00,0.05260,0.024423,0.021169,0.13068
"609",1,13723.00,0.05264,0.024444,0.021188,0.13080
"610",1,13724.00,0.05269,0.024465,0.021207,0.13091
"611",1,13725.00,0.05274,0.024486,0.021227,0.13102
"612",1,13725.00,0.05278,0.024507,0.021246,0.13113
"613",1,13728.00,0.05283,0.024527,0.021264,0.13124
"614",1,13730.00,0.05287,0.024547,0.021283,0.13135
"615",1,13733.00,0.05292,0.024568,0.021302,0.13146
"616",1,13733.00,0.05296,0.024588,0.021321,0.13157
"617",1,13738.00,0.05301,0.024609,0.021340,0.13168
"618",1,13740.00,0.05305,0.024629,0.021358,0.13179
"619",1,13741.00,0.05310,0.024649,0.021377,0.13189
"620",1,13748.00,0.05314,0.024669,0.021395,0.13200
"621",1,13748.00,0.05319,0.024689,0.021414,0.13211
"622",1,13750.00,0.05323,0.024710,0.021433,0.13222
"623",1,13757.00,0.05328,0.024730,0.021451,0.13233
"624",1,13760.00,0.05332,0.024750,0.021470,0.13244
"625",1,13764.00,0.05337,0.024770,0.021488,0.13254
"626",1,13765.00,0.05341,0.024790,0.021507,0.13265
"627",1,13766.00,0.05346,0.024810,0.021525,0.13276
"628",1,13766.00,0.05350,0.024830,0.021544,0.13287
"629",1,13769.00,0.05355,0.024850,0.021562,0.13297
"630",1,13769.00,0.05359,0.024870,0.021580,0.13308
"631",1,13771.00,0.05363,0.024890,0.021599,0.13319
"632",1,13773.00,0.05368,0.024910,0.021617,0.13329
"633",1,13774.00,0.05372,0.024930,0.021635,0.13340
"634",1,13776.00,0.05377,0.024950,0.021654,0.13351
"635",1,13777.00,0.05381,0.024970,0.021672,0.13362
"636",1,13779.00,0.05386,0.024989,0.021691,0.13372
"637",1,13780.00,0.05390,0.025009,0.021709,0.13383
"638",1,13783.00,0.05395,0.025029,0.021727,0.13394
"639",1,13787.00,0.05399,0.025049,0.021746,0.13404
"640",1,13788.00,0.05403,0.025069,0.021764,0.13415
"641",1,13790.00,0.05408,0.025089,0.021782,0.13426
"642",1,13794.00,0.05412,0.025109,0.021801,0.13436
"643",1,13802.00,0.05417,0.025129,0.021819,0.13447
"644",1,13804.00,0.05421,0.025149,0.021837,0.13458
"645",1,13807.00,0.05426,0.025169,0.021856,0.13468
"646",1,13810.00,0.05430,0.025189,0.021874,0.13479
"647",1,13812.00,0.05434,0.025209,0.021892,0.13490
"648",1,13812.00,0.05439,0.025228,0.021911,0.13501
"649",1,13814.00,0.05443,0.025248,0.021929,0.13511
"650",1,13817.00,0.05448,0.025268,0.021947,0.13522
"651",1,13823.00,0.05452,0.025288,0.021966,0.13532
"652",1,13824.00,0.05457,0.025308,0.021984,0.13543
"653",1,13827.00,0.05461,0.025328,0.022003,0.13554
"654",1,13832.00,0.05465,0.025348,0.022021,0.13565
"655",1,13832.00,0.05470,0.025368,0.022040,0.13576
"656",1,13834.00,0.05474,0.025388,0.022058,0.13586
"657",1,13834.00,0.05479,0.025408,0.022077,0.13597
"658",1,13836.00,0.05483,0.025428,0.022095,0.13608
"659",1,13836.00,0.05488,0.025448,0.022113,0.13618
"660",1,13841.00,0.05492,0.025467,0.022131,0.13629
"661",1,13843.00,0.05496,0.025487,0.022150,0.13639
"662",1,13844.00,0.05501,0.025507,0.022168,0.13650
"663",1,13844.00,0.05505,0.025527,0.022186,0.13661
"664",1,13846.00,0.05510,0.025547,0.022204,0.13671
"665",1,13848.00,0.05514,0.025566,0.022223,0.13682
"666",1,13851.00,0.05518,0.025586,0.022241,0.13692
"667",1,13854.00,0.05523,0.025605,0.022259,0.13703
"668",1,13856.00,0.05527,0.025625,0.022277,0.13713
"669",1,13856.00,0.05531,0.025645,0.022295,0.13724
"670",1,13858.00,0.05536,0.025664,0.022313,0.13734
"671",1,13863.00,0.05540,0.025684,0.022331,0.13745
"672",1,13863.00,0.05545,0.025703,0.022349,0.13755
"673",1,13864.00,0.05549,0.025723,0.022368,0.13766
"674",1,13865.00,0.05553,0.025742,0.022386,0.13776
"675",1,13868.00,0.05558,0.025762,0.022403,0.13787
"676",1,13872.00,0.05562,0.025781,0.022421,0.13797
"677",1,13877.00,0.05566,0.025801,0.022439,0.13808
"678",1,13881.00,0.05571,0.025820,0.022457,0.13818
"679",1,13885.00,0.05575,0.025839,0.022475,0.13828
"680",1,13888.00,0.05579,0.025858,0.022493,0.13838
"681",1,13888.00,0.05583,0.025877,0.022510,0.13849
"682",1,13889.00,0.05588,0.025897,0.022528,0.13859
"683",1,13890.00,0.05592,0.025916,0.022546,0.13870
"684",1,13893.00,0.05596,0.025935,0.022564,0.13880
"685",1,13894.00,0.05601,0.025955,0.022582,0.13890
"686",1,13894.00,0.05605,0.025974,0.022600,0.13901
"687",1,13898.00,0.05609,0.025993,0.022617,0.13911
"688",1,13901.00,0.05613,0.026012,0.022635,0.13921
"689",1,13901.00,0.05618,0.026031,0.022653,0.13931
"690",1,13903.00,0.05622,0.026050,0.022670,0.13942
"691",1,13905.00,0.05626,0.026069,0.022688,0.13952
"692",1,13908.00,0.05630,0.026088,0.022706,0.13962
"693",1,13909.00,0.05635,0.026107,0.022723,0.13972
"694",1,13909.00,0.05639,0.026126,0.022740,0.13982
"695",1,13909.00,0.05643,0.026145,0.022758,0.13992
"696",1,13911.00,0.05647,0.026163,0.022775,0.14002
"697",1,13911.00,0.05651,0.026182,0.022793,0.14012
"698",1,13912.00,0.05656,0.026201,0.022810,0.14022
"699",1,13914.00,0.05660,0.026220,0.022827,0.14032
"700",1,13914.00,0.05664,0.026238,0.022845,0.14043
"701",1,13916.00,0.05668,0.026257,0.022862,0.14053
"702",1,13917.00,0.05672,0.026276,0.022880,0.14063
"703",1,13918.00,0.05677,0.026295,0.022897,0.14073
"704",1,13919.00,0.05681,0.026314,0.022915,0.14083
"705",1,13921.00,0.05685,0.026332,0.022932,0.14093
"706",1,13922.00,0.05689,0.026351,0.022949,0.14103
"707",1,13923.00,0.05693,0.026369,0.022966,0.14113
"708",1,13923.00,0.05697,0.026388,0.022983,0.14123
"709",1,13925.00,0.05701,0.026407,0.023001,0.14133
"710",1,13925.00,0.05706,0.026425,0.023018,0.14143
"711",1,13931.00,0.05710,0.026444,0.023035,0.14153
"712",1,13933.00,0.05714,0.026462,0.023052,0.14163
"713",1,13933.00,0.05718,0.026481,0.023070,0.14173
"714",1,13938.00,0.05722,0.026500,0.023087,0.14183
"715",1,13939.00,0.05726,0.026518,0.023104,0.14193
"716",1,13939.00,0.05731,0.026537,0.023121,0.14203
"717",1,13941.00,0.05735,0.026555,0.023139,0.14213
"718",1,13944.00,0.05739,0.026574,0.023156,0.14223
"719",1,13945.00,0.05743,0.026592,0.023173,0.14233
"720",1,13945.00,0.05747,0.026610,0.023190,0.14242
"721",1,13945.00,0.05751,0.026629,0.023207,0.14252
"722",1,13946.00,0.05755,0.026647,0.023224,0.14262
"723",1,13950.00,0.05759,0.026666,0.023241,0.14272
"724",1,13951.00,0.05763,0.026684,0.023258,0.14282
"725",1,13952.00,0.05767,0.026702,0.023275,0.14292
"726",1,13954.00,0.05771,0.026720,0.023291,0.14301
"727",1,13958.00,0.05776,0.026739,0.023308,0.14311
"728",1,13959.00,0.05780,0.026757,0.023325,0.14321
"729",1,13960.00,0.05784,0.026775,0.023342,0.14331
"730",1,13960.00,0.05788,0.026793,0.023359,0.14340
"731",1,13964.00,0.05792,0.026811,0.023376,0.14350
"732",1,13964.00,0.05796,0.026830,0.023393,0.14360
"733",1,13964.00,0.05800,0.026848,0.023410,0.14370
"734",1,13965.00,0.05804,0.026866,0.023426,0.14380
"735",1,13966.00,0.05808,0.026884,0.023443,0.14389
"736",1,13967.00,0.05812,0.026902,0.023460,0.14399
"737",1,13968.00,0.05816,0.026920,0.023477,0.14409
"738",1,13968.00,0.05820,0.026939,0.023494,0.14419
"739",1,13969.00,0.05824,0.026957,0.023511,0.14428
"740",1,13970.00,0.05828,0.026975,0.023527,0.14438
"741",1,13971.00,0.05832,0.026993,0.023544,0.14448
"742",1,13972.00,0.05836,0.027011,0.023561,0.14458
"743",1,13972.00,0.05840,0.027029,0.023578,0.14467
"744",1,13974.00,0.05844,0.027047,0.023594,0.14477
"745",1,13976.00,0.05848,0.027065,0.023611,0.14487
"746",1,13977.00,0.05853,0.027084,0.023628,0.14496
"747",1,13983.00,0.05857,0.027102,0.023645,0.14506
"748",1,13983.00,0.05861,0.027120,0.023661,0.14516
"749",1,13984.00,0.05865,0.027138,0.023678,0.14525
"750",1,13984.00,0.05869,0.027156,0.023695,0.14535
"751",1,13985.00,0.05873,0.027174,0.023712,0.14545
"752",1,13986.00,0.05877,0.027192,0.023728,0.14555
"753",1,13986.00,0.05881,0.027210,0.023745,0.14564
"754",1,13989.00,0.05885,0.027228,0.023762,0.14574
"755",1,14000.00,0.05889,0.027246,0.023779,0.14584
"756",1,14000.00,0.05893,0.027264,0.023796,0.14593
"757",1,14003.00,0.05897,0.027282,0.023812,0.14603
"758",1,14003.00,0.05901,0.027300,0.023829,0.14613
"759",1,14004.00,0.05905,0.027318,0.023845,0.14622
"760",1,14007.00,0.05909,0.027336,0.023862,0.14632
"761",1,14009.00,0.05913,0.027354,0.023879,0.14642
"762",1,14010.00,0.05917,0.027372,0.023895,0.14651
"763",1,14011.00,0.05921,0.027390,0.023912,0.14661
"764",1,14012.00,0.05925,0.027408,0.023929,0.14671
"765",1,14014.00,0.05929,0.027427,0.023946,0.14680
"766",1,14015.00,0.05933,0.027445,0.023962,0.14690
"767",1,14019.00,0.05937,0.027463,0.023979,0.14700
"768",1,14023.00,0.05941,0.027481,0.023996,0.14709
"769",1,14023.00,0.05945,0.027498,0.024012,0.14719
"770",1,14024.00,0.05949,0.027516,0.024029,0.14729
"771",1,14026.00,0.05953,0.027534,0.024046,0.14738
"772",1,14031.00,0.05957,0.027553,0.024062,0.14748
"773",1,14032.00,0.05961,0.027571,0.024079,0.14758
"774",1,14034.00,0.05965,0.027589,0.024096,0.14767
"775",1,14034.00,0.05969,0.027607,0.024112,0.14777
"776",1,14035.00,0.05973,0.027625,0.024129,0.14787
"777",1,14035.00,0.05977,0.027643,0.024146,0.14797
"778",1,14040.00,0.05981,0.027661,0.024163,0.14806
"779",1,14040.00,0.05985,0.027679,0.024180,0.14816
"780",1,14041.00,0.05989,0.027697,0.024197,0.14826
"781",1,14043.00,0.05994,0.027715,0.024214,0.14836
"782",1,14045.00,0.05998,0.027734,0.024231,0.14845
"783",1,14045.00,0.06002,0.027752,0.024248,0.14855
"784",1,14046.00,0.06006,0.027770,0.024265,0.14865
"785",1,14047.00,0.06010,0.027789,0.024282,0.14875
"786",1,14048.00,0.06014,0.027807,0.024299,0.14885
"787",1,14048.00,0.06018,0.027825,0.024316,0.14895
"788",1,14051.00,0.06022,0.027843,0.024333,0.14904
"789",1,14051.00,0.06026,0.027862,0.024350,0.14914
"790",1,14055.00,0.06030,0.027880,0.024366,0.14924
"791",1,14058.00,0.06034,0.027898,0.024383,0.14933
"792",1,14061.00,0.06038,0.027916,0.024400,0.14943
"793",1,14063.00,0.06042,0.027934,0.024417,0.14953
"794",1,14067.00,0.06046,0.027952,0.024433,0.14962
"795",1,14069.00,0.06050,0.027970,0.024450,0.14972
"796",1,14071.00,0.06054,0.027988,0.024467,0.14982
"797",1,14073.00,0.06058,0.028006,0.024484,0.14991
"798",1,14073.00,0.06062,0.028024,0.024501,0.15001
"799",1,14073.00,0.06066,0.028042,0.024517,0.15011
"800",1,14074.00,0.06071,0.028060,0.024534,0.15020
"801",1,14076.00,0.06075,0.028077,0.024551,0.15030
"802",1,14079.00,0.06079,0.028095,0.024567,0.15040
"803",1,14081.00,0.06083,0.028113,0.024584,0.15049
"804",1,14082.00,0.06086,0.028131,0.024601,0.15059
"805",1,14083.00,0.06090,0.028149,0.024617,0.15068
"806",1,14084.00,0.06094,0.028166,0.024633,0.15078
"807",1,14085.00,0.06098,0.028184,0.024650,0.15087
"808",1,14086.00,0.06102,0.028202,0.024666,0.15097
"809",1,14087.00,0.06106,0.028219,0.024683,0.15106
"810",1,14089.00,0.06110,0.028237,0.024699,0.15116
"811",1,14089.00,0.06114,0.028255,0.024716,0.15125
"812",1,14093.00,0.06118,0.028272,0.024732,0.15135
"813",1,14098.00,0.06122,0.028290,0.024748,0.15144
"814",1,14099.00,0.06126,0.028308,0.024765,0.15154
"815",1,14101.00,0.06130,0.028325,0.024781,0.15163
"816",1,14102.00,0.06134,0.028343,0.024798,0.15173
"817",1,14102.00,0.06138,0.028361,0.024814,0.15182
"818",1,14103.00,0.06142,0.028378,0.024830,0.15192
"819",1,14103.00,0.06146,0.028396,0.024847,0.15201
"820",1,14107.00,0.06150,0.028414,0.024863,0.15211
"821",1,14107.00,0.06154,0.028431,0.024880,0.15220
"822",1,14108.00,0.06158,0.028449,0.024896,0.15230
"823",1,14108.00,0.06162,0.028467,0.024913,0.15239
"824",1,14109.00,0.06165,0.028484,0.024929,0.15249
"825",1,14109.00,0.06169,0.028502,0.024945,0.15258
"826",1,14112.00,0.06173,0.028520,0.024962,0.15267
"827",1,14113.00,0.06177,0.028537,0.024978,0.15277
"828",1,14113.00,0.06181,0.028555,0.024995,0.15286
"829",1,14116.00,0.06185,0.028573,0.025011,0.15296
"830",1,14117.00,0.06189,0.028590,0.025027,0.15305
"831",1,14117.00,0.06193,0.028608,0.025044,0.15315
"832",1,14118.00,0.06197,0.028626,0.025060,0.15324
"833",1,14119.00,0.06201,0.028643,0.025077,0.15334
"834",1,14120.00,0.06205,0.028661,0.025093,0.15343
"835",1,14121.00,0.06209,0.028679,0.025110,0.15353
"836",1,14127.00,0.06213,0.028696,0.025126,0.15362
"837",1,14127.00,0.06217,0.028714,0.025142,0.15372
"838",1,14128.00,0.06221,0.028732,0.025159,0.15381
"839",1,14133.00,0.06225,0.028749,0.025175,0.15391
"840",1,14134.00,0.06229,0.028767,0.025192,0.15400
"841",1,14135.00,0.06233,0.028785,0.025208,0.15410
"842",1,14138.00,0.06237,0.028802,0.025225,0.15419
"843",1,14139.00,0.06241,0.028820,0.025241,0.15429
"844",1,14140.00,0.06244,0.028838,0.025257,0.15438
"845",1,14141.00,0.06248,0.028855,0.025274,0.15448
"846",1,14141.00,0.06252,0.028873,0.025290,0.15457
"847",1,14144.00,0.06256,0.028891,0.025307,0.15467
"848",1,14144.00,0.06260,0.028908,0.025323,0.15476
"849",1,14146.00,0.06264,0.028926,0.025339,0.15486
"850",1,14147.00,0.06268,0.028944,0.025356,0.15495
"851",1,14148.00,0.06272,0.028962,0.025372,0.15505
"852",1,14148.00,0.06276,0.028979,0.025389,0.15514
"853",1,14148.00,0.06280,0.028997,0.025405,0.15524
"854",1,14149.00,0.06284,0.029015,0.025422,0.15533
"855",1,14150.00,0.06288,0.029032,0.025438,0.15543
"856",1,14153.00,0.06292,0.029050,0.025454,0.15552
"857",1,14155.00,0.06296,0.029068,0.025471,0.15562
"858",1,14158.00,0.06300,0.029085,0.025487,0.15571
"859",1,14159.00,0.06304,0.029103,0.025504,0.15581
"860",1,14160.00,0.06308,0.029121,0.025520,0.15590
"861",1,14163.00,0.06312,0.029138,0.025536,0.15600
"862",1,14163.00,0.06315,0.029156,0.025552,0.15609
"863",1,14163.00,0.06319,0.029173,0.025569,0.15618
"864",1,14165.00,0.06323,0.029191,0.025585,0.15628
"865",1,14167.00,0.06327,0.029209,0.025602,0.15637
"866",1,14168.00,0.06331,0.029226,0.025618,0.15647
"867",1,14169.00,0.06335,0.029244,0.025635,0.15656
